iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
COL;South America;Colombia;2020-11-24;1262494.0;7515.0;7338.0;35677.0;198.0;185.143;24626.417;146.589;143.136;695.921;3.862;3.611;1.04;;;;;;;;;6113266.0;53096.0;119.246;1.036;47175.0;0.92;0.182;5.5;tests performed;;;;;;;;;;;;;;65.74;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-11-25;1270991.0;8497.0;7569.714;35860.0;183.0;185.286;24792.161;165.744;147.656;699.491;3.57;3.614;1.06;;;;;;;;;6163386.0;50120.0;120.224;0.978;47007.0;0.917;0.181;5.5;tests performed;;;;;;;;;;;;;;65.74;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-11-26;1280487.0;9496.0;7856.714;36019.0;159.0;179.714;24977.392;185.231;153.254;702.593;3.101;3.506;1.07;;;;;;;;;6222433.0;59047.0;121.376;1.152;48667.0;0.949;0.181;5.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-11-27;1290510.0;10023.0;8152.286;36214.0;195.0;183.571;25172.902;195.51;159.02;706.396;3.804;3.581;1.08;;;;;;;;;6273520.0;51087.0;122.372;0.997;48615.0;0.948;0.18;5.6;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-11-28;1299613.0;9103.0;8445.714;36401.0;187.0;185.286;25350.467;177.565;164.744;710.044;3.648;3.614;1.07;;;;;;;;;6328824.0;55304.0;123.451;1.079;48648.0;0.949;0.186;5.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-11-29;1308376.0;8763.0;8565.571;36584.0;183.0;185.286;25521.399;170.933;167.081;713.614;3.57;3.614;1.07;;;;;;;;;6368939.0;40115.0;124.234;0.782;49630.0;0.968;0.19;5.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;45283.0;20.03;32.22;883.2977108
COL;South America;Colombia;2020-11-30;1316806.0;8430.0;8832.429;36766.0;182.0;183.857;25685.836;164.437;172.287;717.164;3.55;3.586;1.07;;;;;;;;;6405449.0;36510.0;124.946;0.712;49326.0;0.962;0.187;5.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-01;1324792.0;7986.0;8899.714;36934.0;168.0;179.571;25841.613;155.776;173.599;720.441;3.277;3.503;1.05;;;;;;;;;6455059.0;49610.0;125.913;0.968;48828.0;0.952;0.189;5.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-02;1334089.0;9297.0;9014.0;37117.0;183.0;179.571;26022.961;181.349;175.829;724.01;3.57;3.503;1.04;;;;;;;;;6509902.0;54843.0;126.983;1.07;49502.0;0.966;0.187;5.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-03;1343322.0;9233.0;8976.429;37305.0;188.0;183.714;26203.062;180.1;175.096;727.678;3.667;3.584;1.03;;;;;;;;;6567364.0;57462.0;128.104;1.121;49276.0;0.961;0.189;5.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-04;1352607.0;9285.0;8871.0;37467.0;162.0;179.0;26384.177;181.115;173.039;730.838;3.16;3.492;1.02;;;;;;;;;6624164.0;56800.0;129.212;1.108;50092.0;0.977;0.193;5.2;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-05;1362249.0;9642.0;8948.0;37633.0;166.0;176.0;26572.255;188.078;174.541;734.076;3.238;3.433;1.02;;;;;;;;;6676827.0;52663.0;130.239;1.027;49715.0;0.97;0.194;5.2;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-06;1371103.0;8854.0;8961.0;37808.0;175.0;174.857;26744.963;172.708;174.795;737.489;3.414;3.411;1.01;;;;;;;;;6712172.0;35345.0;130.929;0.689;49033.0;0.956;0.191;5.2;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;46622.5;20.19;27.29;909.4262201
COL;South America;Colombia;2020-12-07;1377100.0;5997.0;8613.429;37995.0;187.0;175.571;26861.941;116.978;168.015;741.137;3.648;3.425;1.0;;;;;;;;;6749188.0;37016.0;131.651;0.722;49106.0;0.958;0.194;5.2;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-08;1384610.0;7510.0;8545.429;38158.0;163.0;174.857;27008.432;146.491;166.689;744.316;3.18;3.411;0.99;;;;;;;;;6788714.0;39526.0;132.422;0.771;47665.0;0.93;0.194;5.2;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-09;1392133.0;7523.0;8292.0;38308.0;150.0;170.143;27155.177;146.745;161.745;747.242;2.926;3.319;1.0;;;;;;;;;6828810.0;40096.0;133.204;0.782;45558.0;0.889;0.197;5.1;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-10;1399911.0;7778.0;8084.143;38484.0;176.0;168.429;27306.896;151.719;157.691;750.675;3.433;3.285;1.01;;;;;;;;;6889082.0;60272.0;134.38;1.176;45960.0;0.897;0.195;5.1;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-11;1408909.0;8998.0;8043.143;38669.0;185.0;171.714;27482.413;175.516;156.891;754.284;3.609;3.349;1.04;;;;;;;;;6942022.0;52940.0;135.412;1.033;45408.0;0.886;0.196;5.1;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-12;1417072.0;8163.0;7831.857;38866.0;197.0;176.143;27641.642;159.229;152.77;758.127;3.843;3.436;1.07;;;;;;;;;7002361.0;60339.0;136.589;1.177;46505.0;0.907;0.2;5.0;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-13;1425774.0;8702.0;7810.143;39053.0;187.0;177.857;27811.384;169.743;152.346;761.774;3.648;3.469;1.1;;;;;;;;;7042360.0;39999.0;137.369;0.78;47170.0;0.92;0.204;4.9;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;48397.0;20.52;36.15;944.0399115
COL;South America;Colombia;2020-12-14;1434516.0;8742.0;8202.286;39195.0;142.0;171.429;27981.907;170.523;159.995;764.544;2.77;3.344;1.14;;;;;;;;;7095549.0;53189.0;138.407;1.038;49480.0;0.965;0.207;4.8;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-15;1444646.0;10130.0;8576.571;39356.0;161.0;171.143;28179.505;197.597;167.296;767.685;3.14;3.338;1.16;;;;;;;;;7159016.0;63467.0;139.645;1.238;52900.0;1.032;0.209;4.8;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-16;1456599.0;11953.0;9209.429;39560.0;204.0;178.857;28412.662;233.157;179.641;771.664;3.979;3.489;1.18;;;;;;;;;7219457.0;60441.0;140.824;1.179;55807.0;1.089;0.209;4.8;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-17;1468795.0;12196.0;9840.571;39787.0;227.0;186.143;28650.559;237.897;191.952;776.092;4.428;3.631;1.19;;;;;;;;;7283155.0;63698.0;142.066;1.243;56296.0;1.098;0.216;4.6;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-18;1482072.0;13277.0;10451.857;40019.0;232.0;192.857;28909.542;258.983;203.876;780.617;4.525;3.762;1.2;;;;;;;;;7358160.0;75005.0;143.529;1.463;59448.0;1.16;0.221;4.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-19;1496062.0;13990.0;11284.286;40268.0;249.0;200.286;29182.434;272.891;220.113;785.474;4.857;3.907;1.2;;;;;;;;;7420821.0;62661.0;144.752;1.222;59780.0;1.166;0.222;4.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-20;1507222.0;11160.0;11635.429;40475.0;207.0;203.143;29400.122;217.689;226.963;789.512;4.038;3.963;1.19;;;;;;;;;7464199.0;43378.0;145.598;0.846;60263.0;1.176;0.221;4.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;50190.7;20.84;36.36;979.0281213
COL;South America;Colombia;2020-12-21;1518067.0;10845.0;11935.857;40680.0;205.0;212.143;29611.667;211.544;232.823;793.511;3.999;4.138;1.17;;;;;;;;;7511550.0;47351.0;146.522;0.924;59429.0;1.159;0.221;4.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-22;1530593.0;12526.0;12278.143;40931.0;251.0;225.0;29856.001;244.334;239.499;798.407;4.896;4.389;1.16;;;;;;;;;7573209.0;61659.0;147.724;1.203;59170.0;1.154;0.224;4.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-23;1544826.0;14233.0;12603.857;41174.0;243.0;230.571;30133.632;277.631;245.853;803.147;4.74;4.498;1.14;;;;;;;;;7652993.0;79784.0;149.281;1.556;61934.0;1.208;0.227;4.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-24;1559766.0;14940.0;12995.857;41454.0;280.0;238.143;30425.054;291.422;253.499;808.609;5.462;4.645;1.12;;;;;;;;;7727149.0;74156.0;150.727;1.446;63428.0;1.237;0.225;4.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-25;1574707.0;14941.0;13233.571;41690.0;236.0;238.714;30716.496;291.442;258.136;813.212;4.603;4.656;1.09;;;;;;;;;7773672.0;46523.0;151.635;0.907;59359.0;1.158;0.227;4.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-26;1584903.0;10196.0;12691.571;41943.0;253.0;239.286;30915.381;198.885;247.564;818.147;4.935;4.668;1.06;;;;;;;;;7805887.0;32215.0;152.263;0.628;55009.0;1.073;0.227;4.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-27;1594497.0;9594.0;12467.857;42171.0;228.0;242.286;31102.523;187.142;243.2;822.595;4.447;4.726;1.05;;;;;;;;;7845374.0;39487.0;153.033;0.77;54454.0;1.062;0.23;4.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;52327.4;21.28;41.93;1020.706946
COL;South America;Colombia;2020-12-28;1603807.0;9310.0;12248.571;42374.0;203.0;242.0;31284.125;181.602;238.923;826.554;3.96;4.72;1.04;;;;;;;;;7883603.0;38229.0;153.779;0.746;53150.0;1.037;0.231;4.3;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-29;1614822.0;11015.0;12032.714;42620.0;246.0;241.286;31498.986;214.86;234.712;831.353;4.799;4.707;1.04;;;;;;;;;7953091.0;69488.0;155.134;1.355;54269.0;1.059;0.242;4.1;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-30;1626461.0;11639.0;11662.143;42909.0;289.0;247.857;31726.018;227.032;227.484;836.99;5.637;4.835;1.05;;;;;;;;;8021229.0;68138.0;156.463;1.329;52605.0;1.026;0.251;4.0;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2020-12-31;1642775.0;16314.0;11858.429;43213.0;304.0;251.286;32044.242;318.224;231.312;842.92;5.93;4.902;1.06;;;;;;;;;8104617.0;83388.0;158.09;1.627;53924.0;1.052;0.258;3.9;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-01;1654880.0;12105.0;11453.286;43495.0;282.0;257.857;32280.364;236.122;223.41;848.421;5.501;5.03;1.06;;;;;;;;;8143559.0;38942.0;158.85;0.76;52841.0;1.031;0.262;3.8;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-02;1666408.0;11528.0;11643.571;43765.0;270.0;260.286;32505.231;224.867;227.121;853.687;5.267;5.077;1.07;;;;;;;;;8174365.0;30806.0;159.451;0.601;52640.0;1.027;0.266;3.8;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-03;1675820.0;9412.0;11617.571;43965.0;200.0;256.286;32688.823;183.592;226.614;857.589;3.901;4.999;1.09;;;;;;;;;8208222.0;33857.0;160.111;0.66;51835.0;1.011;0.274;3.6;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;55116.1;21.96;54.73;1075.103791
COL;South America;Colombia;2021-01-04;1686131.0;10311.0;11760.571;44187.0;222.0;259.0;32889.951;201.128;229.404;861.919;4.33;5.052;1.12;;;;;;;;;8256406.0;48184.0;161.051;0.94;53258.0;1.039;0.286;3.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-05;1702966.0;16835.0;12592.0;44428.0;241.0;258.286;33218.337;328.386;245.622;866.62;4.701;5.038;1.15;;;;;;;;;8322055.0;65649.0;162.331;1.281;52709.0;1.028;0.289;3.5;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-06;1719771.0;16805.0;13330.0;44723.0;295.0;259.143;33546.138;327.801;260.017;872.374;5.754;5.055;1.17;;;;;;;;;8389163.0;67108.0;163.64;1.309;52562.0;1.025;0.293;3.4;tests performed;;;;;;;;;;;;;;60.19;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-07;1737347.0;17576.0;13510.286;45067.0;344.0;264.857;33888.979;342.84;263.534;879.084;6.71;5.166;1.17;;;;;;;;;8457510.0;68347.0;164.974;1.333;50413.0;0.983;0.303;3.3;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-08;1755568.0;18221.0;14384.0;45431.0;364.0;276.571;34244.401;355.422;280.577;886.185;7.1;5.395;1.16;;;;;;;;;8524185.0;66675.0;166.274;1.301;54375.0;1.061;0.298;3.4;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-09;1771363.0;15795.0;14993.571;45784.0;353.0;288.429;34552.501;308.1;292.467;893.07;6.886;5.626;1.15;;;;;;;;;8594275.0;70090.0;167.641;1.367;59987.0;1.17;0.298;3.4;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-10;1786900.0;15537.0;15868.571;46114.0;330.0;307.0;34855.568;303.067;309.535;899.507;6.437;5.988;1.14;;;;;;;;;8649842.0;55567.0;168.725;1.084;63089.0;1.231;0.295;3.4;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;57950.0;22.62;54.28;1130.382314
COL;South America;Colombia;2021-01-11;1801903.0;15003.0;16538.857;46451.0;337.0;323.429;35148.219;292.651;322.61;906.081;6.574;6.309;1.13;;;;;;;;;8692928.0;43086.0;169.566;0.84;62360.0;1.216;0.293;3.4;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-12;1816082.0;14179.0;16159.429;46782.0;331.0;336.286;35424.797;276.578;315.208;912.537;6.457;6.56;1.11;;;;;;;;;8736342.0;43414.0;170.413;0.847;59184.0;1.154;0.288;3.5;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-13;1831980.0;15898.0;16029.857;47124.0;342.0;343.0;35734.906;310.109;312.681;919.209;6.671;6.691;1.11;;;;;;;;;8794450.0;58108.0;171.546;1.133;57898.0;1.129;0.287;3.5;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-14;1849101.0;17121.0;15964.857;47491.0;367.0;346.286;36068.871;333.965;311.413;926.367;7.159;6.755;1.11;;;;;;;;;8887583.0;93133.0;173.363;1.817;61439.0;1.198;0.285;3.5;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-15;1870179.0;21078.0;16373.0;47868.0;377.0;348.143;36480.022;411.151;319.374;933.721;7.354;6.791;1.11;;;;;;;;;8974305.0;86722.0;175.054;1.692;64303.0;1.254;0.289;3.5;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-16;1891034.0;20855.0;17095.857;48256.0;388.0;353.143;36886.823;406.801;333.475;941.29;7.568;6.888;1.1;;;;;;;;;9044950.0;70645.0;176.432;1.378;64382.0;1.256;0.283;3.5;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-17;1908413.0;17379.0;17359.0;48631.0;375.0;359.571;37225.821;338.998;338.608;948.604;7.315;7.014;1.08;;;;;;;;;9096536.0;51586.0;177.439;1.006;63813.0;1.245;0.28;3.6;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;61470.7;23.53;70.35;1199.057673
COL;South America;Colombia;2021-01-18;1923132.0;14719.0;17318.429;49004.0;373.0;364.714;37512.932;287.111;337.816;955.88;7.276;7.114;1.04;;;;;;;;;9154327.0;57791.0;178.566;1.127;65914.0;1.286;0.275;3.6;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-19;1939071.0;15939.0;17569.857;49402.0;398.0;374.286;37823.841;310.909;342.721;963.644;7.763;7.301;1.01;;;;;;;;;9229974.0;75647.0;180.041;1.476;70519.0;1.376;0.269;3.7;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-20;1956979.0;17908.0;17857.0;49792.0;390.0;381.143;38173.157;349.316;348.322;971.251;7.607;7.435;0.98;;;;;;;;;9306456.0;76482.0;181.533;1.492;73144.0;1.427;0.265;3.8;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-21;1972345.0;15366.0;17606.286;50187.0;395.0;385.143;38472.889;299.732;343.431;978.956;7.705;7.513;0.95;;;;;;;;;9385105.0;78649.0;183.067;1.534;71075.0;1.386;0.256;3.9;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-22;1987418.0;15073.0;16748.429;50586.0;399.0;388.286;38766.905;294.016;326.698;986.739;7.783;7.574;0.93;;;;;;;;;9470457.0;85352.0;184.732;1.665;70879.0;1.383;0.245;4.1;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-23;2002969.0;15551.0;15990.714;50982.0;396.0;389.429;39070.246;303.34;311.918;994.463;7.724;7.596;0.91;;;;;;;;;9540474.0;70017.0;186.098;1.366;70789.0;1.381;0.239;4.2;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
COL;South America;Colombia;2021-01-24;2015485.0;12516.0;15296.0;51374.0;392.0;391.857;39314.385;244.139;298.366;1002.11;7.646;7.644;0.89;;;;;;;;;9591736.0;51262.0;187.098;1.0;70743.0;1.38;0.232;4.3;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;65006.4;24.42;70.4;1268.025624
COL;South America;Colombia;2021-01-25;2027746.0;12261.0;14944.857;51747.0;373.0;391.857;39553.55;239.165;291.517;1009.386;7.276;7.644;0.88;;;;;;;;;9651382.0;59646.0;188.261;1.163;71008.0;1.385;0.228;4.4;tests performed;;;;;;;;;;;;;;81.02;51265841.0;44.223;32.2;7.646;4.312;13254.949;4.5;124.24;7.44;4.7;13.5;65.386;1.71;77.29;0.767;;;;
